Customer Id,Customer Name,Age,Gender,Other members in Family,Annual Average Spend,State
CUST10409,Vikas Eklok,55,Male,2,24017.13,Telangana
CUST10410,Versa Sudan,44,Female,0,24883.93,Puducherry
CUST10411,Kali Shri,32,Male,2,30142.91,Jammu & Kashmir
CUST10412,Tapas Sehgal,41,Female,1,21014.36,Maharashtra
CUST10413,Shenaz Haldar,40,Female,4,36579.62,Delhi
CUST10414,Tarjan Jafruddin,54,Male,2,42039.05,Gujarat
CUST10415,Rajbir Lookman,36,Male,3,16002.33,Manipur
CUST10416,Saddam Sekhar,37,Male,1,33327.23,West Bengal
CUST10417,Preeti Sarif,32,Female,0,49176.29,Jammu & Kashmir
CUST10418,Yogesh Chodhari,59,Male,2,19874.55,Delhi
CUST10419,Gurdeep Bhil,57,Female,1,14303.03,Nagaland
CUST10420,Anjali Sethi,38,Female,1,43546.21,Jharkhand
CUST10421,Harsh Kuma,63,Male,0,21324.93,Goa
CUST10422,Rahul Erancis,40,Male,0,28647.3,Meghalaya
CUST10423,Tarjan Salani,35,Male,1,13576.12,Uttar Pradesh
CUST10424,Arti Fateh,47,Female,2,47378,Rajasthan
CUST10425,Aarti Bhadur,27,Female,3,16797.4,Chandigarh
CUST10426,Dhanwanti Kher,49,Female,3,42399.11,Karnataka
CUST10427,Keshar Lohni,60,Male,3,35593.2,Chhattisgarh
CUST10428,Sohni Kirad,60,Female,0,39965.7,Punjab
CUST10429,Geeta Miyan,41,Female,2,38232.55,Himachal Pradesh
CUST10430,Chanchal Durg,29,Female,0,10680.82,Tripura
CUST10431,Lalita Murmu,33,Female,1,41105.5,Karnataka
CUST10432,Buity Birma,38,Female,0,28349.09,Chhattisgarh
CUST10433,Priti Ralhan,36,Female,4,36788.94,Tamil Nadu
CUST10434,Farmaan Perkash,66,Male,2,40315.57,Bihar
CUST10435,Sanjay Ashray,24,Male,2,16556.4,Chhattisgarh
CUST10436,Basnti Taneja,58,Female,0,41723.76,Andaman & Nicobar
CUST10437,Poonam Sunder,46,Female,3,46792.86,Maharashtra
CUST10438,Sparsh Jaid,50,Male,4,13196.91,Jharkhand
CUST10439,Versa Agrawal,64,Female,0,44829.58,Mizoram
CUST10440,Jitender Sakil,35,Male,1,39113.96,Bihar
CUST10441,Rahila Kakdia,56,Female,0,15232.43,Dadra & Nagar Haveli and Daman & Diu
CUST10442,Akhilesh Sahay,39,Male,0,33128.35,Bihar
CUST10443,Yogita Malik,43,Male,4,20076.72,Nagaland
CUST10444,Esrail Karmokar,55,Male,2,21108.99,Karnataka
CUST10445,Dharam Gomes,55,Male,3,26104.36,Haryana
CUST10446,Midda Bhagat,61,Male,0,49777.97,Delhi
CUST10447,Vandana Mehtu,64,Female,0,17791.13,Delhi
CUST10448,Manoj Siraz,54,Male,1,31946.05,Puducherry
CUST10449,Rupesh Snigh,43,Male,3,33827.28,Assam
CUST10450,Minakchi Upreti,53,Female,1,13670.85,Rajasthan
CUST10451,Usha Bhaskar,62,Female,3,49458.4,Jharkhand
CUST10452,Kamni Murat,27,Female,4,31686.78,Sikkim
CUST10453,Sohni Rupa,30,Female,2,11252.18,Himachal Pradesh
CUST10454,Tapas Gujair,21,Female,2,20850.26,Gujarat
CUST10455,Sarvesh Naseem,52,Male,4,13439.16,Himachal Pradesh
CUST10456,Ranju Panchal,29,Female,2,29204.34,Kerala
CUST10457,Satyadev Kak,67,Male,2,12769.27,Delhi
CUST10458,Gulshan Paul,39,Female,0,21870.98,Uttarakhand
CUST10459,Vivek Bhardwaj,59,Male,1,39058.33,Kerala
CUST10460,Kalawati Tomer,68,Female,3,11115.66,Gujarat
CUST10461,Kabir Drall,52,Male,3,27447.9,Bihar
CUST10462,Manisha Dixit,49,Female,0,32172.57,Bihar
CUST10463,Khadak Shriwastava,66,Male,1,35823.48,West Bengal
CUST10464,Raja Kohali,63,Male,2,20608.19,Himachal Pradesh
CUST10465,Kamla Sahgal,50,Female,0,11980.35,Tamil Nadu
CUST10466,Gurmit Gujjar,33,Male,3,21668.05,Punjab
CUST10467,Beeru Sahil,43,Male,3,22491.45,Uttar Pradesh
CUST10468,Parveen Khalid,62,Female,3,35402.61,Maharashtra
CUST10469,Yogesh Afzal,48,Male,0,49633.34,Punjab
CUST10470,Anjali Gujair,28,Female,0,48826.35,Andaman & Nicobar
CUST10471,Kamni Chintu,24,Female,2,29897.82,Dadra & Nagar Haveli and Daman & Diu
CUST10472,Kamla Gauttam,59,Female,0,12244.88,Chandigarh
CUST10473,Priti Furkahn,42,Female,1,13010.43,Madhya Pradesh
CUST10474,Shakshi Kherval,30,Female,3,30037,Odisha
CUST10475,Nitin Used,42,Male,0,17545.94,Puducherry
CUST10476,Janki Gujair,26,Female,0,39936.9,Goa
CUST10477,Ravindra Kishor,54,Male,2,15605.81,Chhattisgarh
CUST10478,Silender Javedh,51,Male,3,34135.04,Bihar
CUST10479,Charu Midas,50,Female,3,23949.28,Ladakh
CUST10480,Saddam Masin,56,Male,1,11546.57,Uttar Pradesh
CUST10481,"Khushboo Singh,",38,Female,2,18792.72,Manipur
CUST10482,Chanderpal Salim,68,Male,1,19300.83,Tripura
CUST10483,Som Kuamar,35,Male,1,38980.7,Tripura
CUST10484,Arjun Dobhal,63,Male,3,21944.85,Punjab
CUST10485,Esrail Ajamat,60,Male,0,45049.11,Sikkim
CUST10486,Jai Person,49,Male,0,35865.2,Lakshadweep
CUST10487,Satyadev Sokat,34,Male,0,15727.5,Gujarat
CUST10488,Rustam Chowdhary,63,Male,0,33337.8,Tripura
CUST10489,Rizwan Pahwa,61,Male,1,34312.58,Kerala
CUST10490,Payal Mustfa,38,Female,4,26545.68,Jharkhand
CUST10491,Mazida Mohammed,21,Female,2,45074.56,Bihar
CUST10492,Murari Nagar,61,Male,4,30978.35,Uttarakhand
CUST10493,Tarjan Hussain,60,Male,0,48495.05,Jammu & Kashmir
CUST10494,Kamal Jatan,55,Male,0,16318.83,Uttar Pradesh
CUST10495,Kamla Arman,45,Female,4,49154.12,Maharashtra
CUST10496,Mercy Avtar,36,Female,0,22956.58,Ladakh
CUST10497,Dinesh Sinsh,53,Male,2,11901.09,Arunachal Pradesh
CUST10498,Kishan Wazir,33,Male,4,45421.75,Rajasthan
CUST10499,Sheetal Kumare,34,Female,0,30047.14,Himachal Pradesh
CUST10500,Rajkumar Manjhi,22,Male,2,14234.11,Telangana
CUST10501,Rekha Agarwal,60,Female,1,20707.79,Tamil Nadu
CUST10502,Rajender Viviek,29,Male,4,39501.27,Chandigarh
CUST10503,Kaushaliya Rastogi,40,Female,2,42695.66,West Bengal
CUST10504,Gurdeep Dabas,52,Female,4,44849.86,Kerala
CUST10505,Pulkit Papnoi,68,Male,4,46281.86,Telangana
CUST10506,Veer Rameshwar,30,Male,2,15012.78,Jharkhand
CUST10507,Poonam Sain,57,Female,4,45220.8,Assam
CUST10508,Mukul Nathan,43,Male,0,36731.66,Uttar Pradesh
CUST10509,Vipin Nischal,44,Male,3,23508.77,Andaman & Nicobar
CUST10510,Sumit Faijan,63,Male,3,12826.42,Rajasthan
CUST10511,Kanika Abrol,26,Female,2,16777.7,Chandigarh
CUST10512,Aanamika Mohamad,37,Female,2,45307.24,Gujarat
CUST10513,Jagdish Khairul,25,Male,0,34883.79,Uttar Pradesh
CUST10514,Axat Sekhar,61,Male,0,17599.42,Andhra Pradesh
CUST10515,Santna Raju,44,Female,0,12274.58,Andaman & Nicobar
CUST10516,Geeta Bhola,40,Female,3,33694.46,Manipur
CUST10517,Amarjeet Lukka,37,Male,1,24467.47,Assam
CUST10518,Murari Sefi,47,Male,1,20607.45,Lakshadweep
CUST10519,Aman Pokharana,44,Male,3,33629.11,Madhya Pradesh
CUST10520,Swati M.No.-8295508258.,56,Female,0,12678.81,Tripura
CUST10521,Esrail Seema,56,Male,0,26145.82,Tripura
CUST10522,Buity Dey,67,Female,0,38512.25,Bihar
CUST10523,Pooran Aziz,33,Male,0,37800.87,Rajasthan
CUST10524,Babalu Manda,30,Male,1,12305.07,Telangana
CUST10525,Shakshi Mongia,67,Female,3,17278.66,Assam
CUST10526,Meera Gaffar,34,Female,2,47582.21,Jammu & Kashmir
CUST10527,Murari Shakal,61,Male,0,35590.46,Gujarat
CUST10528,Gulshan Gaud,27,Female,3,23481.88,Tripura
CUST10529,Yash Jangra,52,Male,0,14521.43,Gujarat
CUST10530,Harsh Hakim,62,Male,3,24991.7,Meghalaya
CUST10531,Ranu Whied,51,Female,4,13509.7,Arunachal Pradesh
CUST10532,Rajni Shukla,48,Female,2,13788.85,Himachal Pradesh
CUST10533,Rajkumar Tirpathi,24,Male,1,17547.35,Mizoram
CUST10534,Sarvesh Auhari,25,Male,1,22307.63,Odisha
CUST10535,Suresh Dubey,51,Male,3,28390.69,Arunachal Pradesh
CUST10536,Tapas Parveen,39,Female,2,16972.36,Madhya Pradesh
CUST10537,Bishun Sattar,53,Male,3,33515.87,Goa
CUST10538,Sonia Vargees,40,Female,2,32864.53,Puducherry
CUST10539,Kishan Morya,41,Male,4,30397.7,West Bengal
CUST10540,Phoolwati Bisi,48,Male,2,27361.59,Chhattisgarh
CUST10541,Pooran Vesh,34,Male,2,30791.05,Tamil Nadu
CUST10542,Tapas Man,60,Female,1,31109.81,Meghalaya
CUST10543,Jamil Alis,68,Male,0,24197.65,Ladakh
CUST10544,Vikas Nadaim,64,Male,4,14598.38,Bihar
CUST10545,Chotelal Meghwal,40,Male,3,11358.88,Bihar
CUST10546,Uttam Badoni,34,Male,2,42843.14,Arunachal Pradesh
CUST10547,Barjraj Haseef,57,Male,1,46187.86,Rajasthan
CUST10548,Riyasat Imtiyaz,44,Male,2,38545.24,Dadra & Nagar Haveli and Daman & Diu
CUST10549,Sarbjeet Kuswha,60,Male,0,33404.66,Delhi
CUST10550,Buity Rajendr,31,Female,2,13187.43,Puducherry
CUST10551,Vikram Pankaj,63,Male,1,14461.94,Dadra & Nagar Haveli and Daman & Diu
CUST10552,Pooja Ullah,32,Female,2,30980.81,Tamil Nadu
CUST10553,Talim Bluni,64,Male,4,39499.43,Sikkim
CUST10554,Nikita Aftab,40,Female,3,24219.29,Delhi
CUST10555,Mayank Ghimre,67,Male,1,16093,Rajasthan
CUST10556,Aman Samsher,44,Male,3,44633.11,Uttar Pradesh
CUST10557,Pawan Chourasiya,55,Male,3,47416.91,Dadra & Nagar Haveli and Daman & Diu
CUST10558,Sonia Sajid,48,Female,3,13276.81,Sikkim
CUST10559,Vidhi Saraj,41,Female,2,19559.99,Andhra Pradesh
CUST10560,Jitender Omar,29,Male,4,48972.83,Karnataka
CUST10561,Sunita Munda,59,Female,3,40850.23,Punjab
CUST10562,Kamni Kumal,26,Female,3,30047.19,Uttarakhand
CUST10563,Manju Meter,50,Female,0,26878.04,Dadra & Nagar Haveli and Daman & Diu
CUST10564,Asma Ajamat,49,Female,0,21837.48,Uttarakhand
CUST10565,Axat Gulzar,41,Male,4,27790.46,Meghalaya
CUST10566,Kishan Yusuf,21,Male,2,28362.5,Kerala
CUST10567,Names Talha,33,Male,2,26108.92,Manipur
CUST10568,Durgesh Chohan,43,Male,1,48986.76,Karnataka
CUST10569,Gopal Pareek,47,Male,1,33938.68,Andhra Pradesh
CUST10570,Parvesh Jabhar,23,Male,4,16712.91,Arunachal Pradesh
CUST10571,Shivani Sharama,46,Female,4,39159.39,Goa
CUST10572,Kuldeep Santbir,43,Male,1,15286.84,Punjab
CUST10573,Kamni Morya,32,Female,0,35154.98,Punjab
CUST10574,Babalu Gulzar,56,Male,2,27085.76,Rajasthan
CUST10575,Subhadra Janm,68,Female,0,44485.91,Puducherry
CUST10576,Imamudeen Habib,36,Male,1,21646.75,Himachal Pradesh
CUST10577,Nilam Panwar,50,Female,2,15282.93,Maharashtra
CUST10578,Shivam Himmat,33,Male,0,37417.67,Nagaland
CUST10579,Rinku Bhattia,49,Female,3,38935.2,Kerala
CUST10580,Kabir Nadim,32,Male,2,16591.34,Dadra & Nagar Haveli and Daman & Diu
CUST10581,Bishun Firdoesh,45,Male,4,16045.08,Assam
CUST10582,Babita Neeraj,64,Female,4,11927.66,Puducherry
CUST10583,Aakash Jafruddin,46,Male,2,15768.3,Jharkhand
CUST10584,Gurmit Pareek,32,Male,3,46151.43,Jharkhand
CUST10585,Devinder Presad,42,Male,2,31083.35,West Bengal
CUST10586,Parveen Iqbal,28,Female,3,36384.87,Tripura
CUST10587,Ruksana Lokesh,49,Female,4,37356.13,Tripura
CUST10588,Tammanne Rajan,32,Male,1,29238.15,Nagaland
CUST10589,Vidhi Jabhar,38,Female,1,18278.53,Manipur
CUST10590,Jaswant Darjee,60,Male,3,45135.84,Odisha
CUST10591,Gajender Datt,60,Male,3,12418.18,Jharkhand
CUST10592,Nitin Tandan,38,Male,0,42240.3,West Bengal
CUST10593,Arindra Varma,46,Male,0,11074,Himachal Pradesh
CUST10594,Talim Dhaka,67,Male,4,40744.67,Sikkim
CUST10595,Midda Bhati,21,Male,3,46260.26,Puducherry
CUST10596,Abhishek Parshad,61,Male,4,48186.94,Maharashtra
CUST10597,Ram Sharukh,56,Male,0,14252.82,Delhi
CUST10598,Dipendra Vats,59,Male,3,23327.75,Chhattisgarh
CUST10599,Hamida Ujjam,62,Female,4,15989.16,Uttar Pradesh
CUST10600,Jyoti Durg,58,Female,1,16240.85,Lakshadweep
CUST10601,Phoolwati Kishn,51,Male,3,24522.56,Punjab
CUST10602,Pritam Shakeeb,29,Male,4,39309.28,Uttar Pradesh
CUST10603,Meena Azhar,61,Female,3,39646.89,Dadra & Nagar Haveli and Daman & Diu
CUST10604,Sanjay Panjara,64,Male,1,36297.42,Karnataka
CUST10605,Khushbu Gehlot,67,Female,4,36838.55,Jharkhand
CUST10606,Yogesh Sunwak,30,Male,1,11686.62,Meghalaya
CUST10607,Sparsh Thru,40,Male,3,22666.63,Manipur
CUST10608,Abhishekh Chopra,59,Male,1,48166.64,Arunachal Pradesh
CUST10609,Mohit Sreshta,64,Male,2,39934.95,Rajasthan
CUST10610,Nisha Ragahv,23,Female,0,44419.68,Bihar
CUST10611,Manish Kunga,28,Male,4,21079.39,Assam
CUST10612,Lalita Deeta,61,Female,3,23061.45,Ladakh
CUST10613,Vikram Rajik,26,Male,0,24385.38,Dadra & Nagar Haveli and Daman & Diu
CUST10614,Raja Bhagat,65,Male,1,14805.56,Madhya Pradesh
CUST10615,Ajay Shri,54,Male,3,42276.21,Karnataka
CUST10616,Rakhi Gulyani,50,Female,1,34034.64,Assam
CUST10617,Yogita Soni,50,Male,4,44770.79,Meghalaya
CUST10618,Kalawati Parvesh,53,Female,1,14554.21,Telangana
CUST10619,Jamil Topo,57,Male,2,18147.81,Andhra Pradesh
CUST10620,Nahar Husain,34,Male,2,36460.96,Jharkhand
CUST10621,Nausad Dhir,48,Male,3,11261.1,Assam
CUST10622,Kali Aamin,35,Male,4,10573.87,Jammu & Kashmir
CUST10623,Neeraj Soyal,45,Male,3,42257.62,Manipur
CUST10624,Renu Neeraj,65,Female,3,30201.11,Rajasthan
CUST10625,Riyasat Ahad,41,Male,1,44036.99,Punjab
CUST10626,Kamal Hansraj,25,Male,2,39022.28,West Bengal
CUST10627,Manju Mandl,51,Female,0,12931.22,Maharashtra
CUST10628,Vijay Ghimre,39,Male,1,15907.27,Bihar
CUST10629,Doodhnath Sajid,45,Male,2,15229.24,Bihar
CUST10630,Arti Yunus,55,Female,0,17927.4,Assam
CUST10631,Shenaz Arsad,62,Female,0,42725.6,Maharashtra
CUST10632,Pooran Passi,45,Male,0,21665.13,Assam
CUST10633,Rakesh Narwani,43,Male,3,33981.58,Telangana
CUST10634,Vinit Rathor,53,Male,4,31453.04,Meghalaya
CUST10635,Kuldeep Narwal,52,Male,4,22975.33,Assam
CUST10636,Kajal Kirshan,40,Female,3,23275.46,Tripura
CUST10637,Vidhi Aara,38,Female,0,42235.16,Sikkim
CUST10638,Preetam Anl,36,Male,2,33073.83,Lakshadweep
CUST10639,Gulshan Mandl,61,Male,0,24181.74,Uttar Pradesh
CUST10640,Yogita Jhori,37,Male,3,43765.25,Jammu & Kashmir
CUST10641,Vikram Prasad,62,Male,0,28729.26,Uttar Pradesh
CUST10642,Rajeev Day,63,Male,1,14977.47,Kerala
CUST10643,Rohit Pokharana,30,Male,4,36561.98,West Bengal
CUST10644,Payal Jamal,44,Female,4,49200.45,West Bengal
CUST10645,"Savita, Kishansingh",51,Female,0,25099.97,Andaman & Nicobar
CUST10646,Raj Rathor,53,Male,2,18774.89,Lakshadweep
CUST10647,Ramvilash Nafish,66,Male,0,19046.43,Chandigarh
CUST10648,Imamudeen Banerjee,49,Male,4,30583.65,Kerala
CUST10649,Laxmi Chand,60,Female,3,32304.56,Bihar
CUST10650,Sevak Bangari,51,Male,2,26661.76,Kerala
CUST10651,Rajni Vadhuva,25,Female,2,30628.13,Jammu & Kashmir
CUST10652,Rishi Bhatya,49,Male,0,47746.98,Tripura
CUST10653,Chanchal Sahgal,37,Female,0,47750.74,Telangana
CUST10654,Riya Sohli,34,Female,4,34272.8,Jharkhand
CUST10655,Arvind Dash,52,Male,2,21788.54,West Bengal
CUST10656,Tina Yusuf,42,Female,4,36902.24,Andhra Pradesh
CUST10657,Pritam Pritesh,22,Male,1,29650.79,Uttar Pradesh
CUST10658,Vijay Alamin,32,Male,1,36623.47,Meghalaya
CUST10659,Silender Habib,22,Male,4,34781.7,Nagaland
CUST10660,Sumit Bharu,56,Male,3,26473.19,Andhra Pradesh
CUST10661,Priynka Muslim,33,Female,4,19656.6,Kerala
CUST10662,Versha Islam,32,Female,4,15229.71,Nagaland
CUST10663,Nitu Ramjani,46,Female,2,34751.19,Tamil Nadu
CUST10664,Dipendra Nand,28,Male,4,33587.1,Lakshadweep
CUST10665,Gajender Sadique,56,Male,4,42662.26,Goa
CUST10666,Himanshu Bind,21,Male,3,39312.89,Rajasthan
CUST10667,Jatin Nepal,50,Male,3,14610.61,Lakshadweep
CUST10668,Pankaj Faraz,46,Male,4,15555.83,Mizoram
CUST10669,Kalyani Bhartdwaj,43,Female,4,16920.26,Goa
CUST10670,Sheak Uraown,61,Male,2,36300.11,Mizoram
CUST10671,Anil Vajpay,27,Male,4,41026.76,Odisha
CUST10672,Vinit Husain,56,Male,3,26650.15,Sikkim
CUST10673,Sheak Saroj,28,Male,3,16580.68,West Bengal
CUST10674,Deepak Dhar,48,Male,2,12861.91,Ladakh
CUST10675,Sarvesh Nelson,40,Male,2,28370.78,Manipur
CUST10676,Babita Pradhan,45,Female,0,16072.53,Chhattisgarh
CUST10677,Aman Saad,30,Male,1,48879.91,Ladakh
CUST10678,Rijul Dagar,21,Male,3,31043.14,Sikkim
CUST10679,Parvesh Sanwal,60,Male,4,18089.01,Mizoram
CUST10680,Nagma Morya,24,Female,3,14309.11,Jammu & Kashmir
CUST10681,Names Suhail,46,Male,0,13560.32,Odisha
CUST10682,Kanchan Rijwi,34,Female,2,48104.68,Rajasthan
CUST10683,Phoolwati Deepak,56,Male,0,34976.43,Bihar
CUST10684,Amarjeet Prakash,42,Male,1,23301.32,West Bengal
CUST10685,Arvind Jalan,36,Male,3,48216.45,Maharashtra
CUST10686,Murari Singh,40,Male,2,48287.45,Uttarakhand
CUST10687,Tapas Rza,49,Female,1,16107.82,Uttarakhand
CUST10688,Yogesh Braman,24,Male,4,45985.33,Delhi
CUST10689,Varsha Kesri,44,Female,3,11789.24,Sikkim
CUST10690,Mubarik Sehrawat,46,Male,3,29069.2,Tamil Nadu
CUST10691,Rustam Bairagi,43,Male,0,19428.99,Andhra Pradesh
CUST10692,Sanjay Uadagar,28,Male,0,26635.84,Mizoram
CUST10693,Divya Ahmad,51,Female,3,22533.67,Uttarakhand
CUST10694,Jahoor Munda,59,Male,4,35110.98,Gujarat
CUST10695,Nahar Irfan,47,Male,0,49311.39,Bihar
CUST10696,Ravindra Sada,30,Male,3,38098.97,Telangana
CUST10697,Sheak Tulsi,39,Male,1,28897.69,Rajasthan
CUST10698,Sunita Tiwari,63,Female,2,48105.64,Odisha
CUST10699,Arindra Mahipal,31,Male,0,18285.57,Kerala
CUST10700,Kuldeep Rahim,60,Male,2,28364.38,Puducherry
CUST10701,Murari Perkash,41,Male,1,11797.78,Punjab
CUST10702,Kuldeep Subva,30,Male,1,26040.02,Uttarakhand
CUST10703,Nanku Luhar,30,Male,3,49293.2,West Bengal
CUST10704,Aarti Manish,31,Female,1,14728.59,Nagaland
CUST10705,Priti Sah,37,Female,4,38250.54,Uttarakhand
CUST10706,Sna Jafruddin,34,Female,0,10120.78,Ladakh
CUST10707,Sunder Ratori,46,Male,4,22815.85,Himachal Pradesh
CUST10708,Sharat Nichatar,57,Male,2,47083.12,Kerala
CUST10709,Anjali Rameshwar,53,Female,3,10891.48,Dadra & Nagar Haveli and Daman & Diu
CUST10710,Rajender Rathi,49,Male,4,28675.77,West Bengal
CUST10711,Rahila God,45,Female,1,49315.91,Bihar
CUST10712,Adnan Seithi,53,Male,2,26742.23,Telangana
CUST10713,Kamla Jhakhar,48,Female,0,38874.97,Andaman & Nicobar
CUST10714,Kausal Sasodiya,28,Male,2,18342.5,Karnataka
CUST10715,Arvind Varaksh,33,Male,4,15881.62,Sikkim
CUST10716,Vipin Nafish,52,Male,2,44287.93,Telangana
CUST10717,Suman Dham,39,Female,2,21634.44,Haryana
CUST10718,Rimmi Sunwak,61,Female,0,16952.19,West Bengal
CUST10719,Mohan Avaz,22,Male,1,12267.26,Karnataka
CUST10720,Basnti Latif,35,Female,1,30508.92,Chhattisgarh
CUST10721,Aasmin Rebari,66,Female,1,46599.63,Maharashtra
CUST10722,Shiv Useel,44,Male,0,33763.26,Mizoram
CUST10723,Priti Israil,60,Female,2,41453.84,West Bengal
CUST10724,Aasmin Mandl,26,Female,1,10881.73,Arunachal Pradesh
CUST10725,Laxmi Meghwal,53,Female,3,23635.42,Rajasthan
CUST10726,Pintu Gujjar,55,Male,0,31147.71,Mizoram
CUST10727,Sheak Jyoti,67,Male,1,18754.59,Himachal Pradesh
CUST10728,Nikhleshwar Janu,25,Male,1,40618.22,Rajasthan
CUST10729,Vipin Bisht,38,Male,4,32531.17,Kerala
CUST10730,Kabir Upreti,28,Male,2,20507.77,Chhattisgarh
CUST10731,Gulbasha Diwan,22,Female,4,36675.12,Odisha
CUST10732,Rohit Sattar,44,Male,4,28617.52,Himachal Pradesh
CUST10733,Neetu Gomes,52,Female,2,32885.76,Andaman & Nicobar
CUST10734,Preeti Mahadw,57,Female,0,45301.97,Ladakh
CUST10735,Badshya Sattar,23,Male,3,30878.13,Odisha
CUST10736,"Minakchi Pooja,",25,Female,1,40341.39,Chhattisgarh
CUST10737,Vikash Jamal,63,Male,0,37930.94,Kerala
CUST10738,Ranu Lakhwani,35,Female,2,45856.23,Goa
CUST10739,Monika Abbas,63,Female,0,27170.45,Bihar
CUST10740,Nilam Ashre,39,Female,4,46089.8,Delhi
CUST10741,Dharam Yadram,58,Male,0,21244.2,Tamil Nadu
CUST10742,Gajender Khanna,33,Male,1,46701.49,Madhya Pradesh
CUST10743,Rinku Jagdish,47,Female,3,39081.22,Meghalaya
CUST10744,Hina Panwar,56,Female,2,29614.99,Himachal Pradesh
CUST10745,Mohit Patava,33,Male,0,20218.15,Ladakh
CUST10746,Shiv Dhawan,51,Male,4,48560.14,Karnataka
CUST10747,Meena Talwar,59,Female,0,11052.26,Himachal Pradesh
CUST10748,Abhishekh Azzul,36,Male,1,45729.53,Maharashtra
CUST10749,Suresh Kuril,33,Male,3,25278.18,Kerala
CUST10750,Yogita Firoz,50,Male,3,13706.87,Punjab
CUST10751,Rajni Ajamat,59,Female,3,44943.37,Puducherry
CUST10752,Bhola Kansal,55,Male,1,24481.92,Ladakh
CUST10753,Kasid Nagar,22,Male,3,31947.11,Lakshadweep
CUST10754,Shivani Bhai,49,Female,0,46457.53,Goa
CUST10755,Shivani Baran,29,Female,2,11052.85,Karnataka
CUST10756,Suresh Hemraj,36,Male,2,35501.96,Mizoram
CUST10757,Bablu Jha,52,Male,2,25505.69,Assam
CUST10758,Rohit Tandan,41,Male,0,32226.22,Haryana
CUST10759,Birender Jaan,32,Male,1,20255.72,Delhi
CUST10760,Pooja Kuamr,57,Female,1,31031.21,Maharashtra
CUST10761,Shajiya Hasan,27,Female,1,45771.3,Kerala
CUST10762,Anshu Shayam,27,Female,1,40635.07,Jharkhand
CUST10763,Aarti Rohan,34,Female,1,10611.59,Rajasthan
CUST10764,Santosh Tripathi,55,Female,4,16888.49,Jharkhand
CUST10765,Gulbasha Sahota,51,Female,2,21717.08,Rajasthan
CUST10766,Bhola Puran,56,Male,1,13748.05,Puducherry
CUST10767,Charu Sinsh,49,Female,0,37103.58,Andaman & Nicobar
CUST10768,Names Shahid,30,Male,4,48198.28,Bihar
CUST10769,Akash Sarif,68,Male,2,19111.24,Lakshadweep
CUST10770,Priyanka Alamin,55,Female,4,30279.98,Odisha
CUST10771,Doly Sugathan,61,Female,4,49910.34,Punjab
CUST10772,Shajiya Subhash,54,Female,3,34910.99,Rajasthan
CUST10773,Kailash Shahy,51,Male,2,31588.63,Puducherry
CUST10774,Anil Sunil,34,Male,3,38067.66,Madhya Pradesh
CUST10775,Seema Rout,25,Female,4,28296.66,Chhattisgarh
CUST10776,Esrail Pappu,31,Male,0,12766.59,Goa
CUST10777,Kanika Govind,66,Female,0,30359.42,Tripura
CUST10778,Priynka Ladla,62,Female,4,17383.2,Telangana
CUST10779,Subhadra Vishal,67,Female,0,11681.11,Karnataka
CUST10780,Raja Maheshwari,38,Male,1,13249.53,Chhattisgarh
CUST10781,Ankit Agrrwal,67,Male,4,33898.6,Jammu & Kashmir
CUST10782,Ram Ilyaash,21,Male,2,32666.06,Uttarakhand
CUST10783,Neha Deepak,45,Female,3,42404.88,Delhi
CUST10784,"Santosh Kishor,",56,Female,1,46487.3,Tripura
CUST10785,Mansi Bazaz,45,Female,1,46357.97,Tamil Nadu
CUST10786,Amarjeet Bari,24,Male,3,28904.24,Mizoram
CUST10787,Jaswant Farvej,63,Male,0,23219.49,Lakshadweep
CUST10788,Kalyani Sidhque,44,Female,1,49351.79,Gujarat
CUST10789,Phoolwati Sazzad,32,Male,4,16384.15,Gujarat
CUST10790,Shelender Vishnoi,27,Male,1,47158.85,Andhra Pradesh
CUST10791,Jahoor Rout,50,Male,1,34136.86,Gujarat
CUST10792,Divya Datt,23,Female,1,44768.15,Sikkim
CUST10793,Sashi Shkula,25,Female,2,27441.54,Meghalaya
CUST10794,Riyasat Koko,30,Male,1,26605.52,Manipur
CUST10795,Kranti Jafrul,39,Female,4,28047.87,Maharashtra
CUST10796,Shanti Vadhuva,52,Female,0,26557.52,Jharkhand
CUST10797,Vikash Jarwal,50,Male,1,45389.53,Ladakh
CUST10798,Yognder Patel,46,Male,0,16777.38,Delhi
CUST10799,Nisha Malakar,39,Female,1,44945.91,Puducherry
CUST10800,Phoolwati Dilbag,61,Male,4,17496.83,Maharashtra
CUST10801,Naziya Aroda,45,Female,0,40220.58,Himachal Pradesh
CUST10802,Raghunandan Midas,60,Male,0,44715.95,Telangana
CUST10803,Khadak Sabharwal,62,Male,2,45356.84,Assam
CUST10804,Pinki Datt,49,Female,1,15540.62,Jharkhand
CUST10805,Balraj Kawaljeet,40,Male,0,14587.62,Andaman & Nicobar
CUST10806,Mohabbat Chouhan,41,Male,4,13191.09,Meghalaya
CUST10807,Kanchan Adhikari,52,Female,0,31883.03,Uttar Pradesh
CUST10808,Chanchal Partap,44,Female,3,40461.06,Delhi
CUST10809,Sunita Samad,63,Female,0,47630.91,Andhra Pradesh
CUST10810,Maansingh Vail,61,Male,3,23140.12,Bihar
CUST10811,Sevak Narain,45,Male,2,48733.44,Delhi
CUST10812,Suresh Anjum,22,Male,2,49325.74,Haryana
